8.549074498923276977e-01,4.558312332649183674e-01,4.558312332649183674e-01,2.538455585658230262e-01,2.463212753115495701e-01,2.463212753115495701e-01,2.463212753115495701e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,2.160434111401747792e-01,8.393923570395234179e-02,2.561476182006483526e-02,2.561476182006483526e-02,1.263123923492770473e-02,1.263123923492770473e-02,1.263123923492770473e-02,1.263123923492770473e-02,1.263123923492770473e-02
1.455380586486688443e+00,1.196825154276717207e+00,1.196825154276717207e+00,4.441216659268323319e-01,3.170418446088993925e-01,3.170418446088993925e-01,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,8.861746343960730243e-02,3.609100483452998276e-02,3.609100483452998276e-02,3.609100483452998276e-02,3.609100483452998276e-02,3.609100483452998276e-02,3.069027095187593090e-02,3.069027095187593090e-02,3.069027095187593090e-02,3.069027095187593090e-02,3.069027095187593090e-02
1.940266626049328202e+00,1.528053491065513914e+00,1.353187516697877513e+00,1.302397685643604142e+00,1.302397685643604142e+00,1.302397685643604142e+00,6.013923142560186896e-01,4.916324546815653562e-02,1.255981281964846374e-02,1.255981281964846374e-02,1.255981281964846374e-02,1.255981281964846374e-02,1.255981281964846374e-02,1.255981281964846374e-02,1.255981281964846374e-02,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03,6.707059136108028952e-03
1.933705069848035141e+00,1.298622098540369585e+00,7.532391758211853805e-01,3.764666746817431076e-01,2.623324407482141574e-01,2.505904236514346906e-01,2.301038389715337473e-01,2.301038389715337473e-01,2.301038389715337473e-01,2.301038389715337473e-01,2.301038389715337473e-01,9.722852605218790245e-02,9.722852605218790245e-02,9.722852605218790245e-02,9.504099640087071421e-02,9.504099640087071421e-02,9.504099640087071421e-02,2.132873288338910100e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02,1.970045938938014274e-02
1.026296516591955310e+00,7.192038505264553017e-01,7.192038505264553017e-01,4.300984405171615066e-01,2.836307849295316430e-01,2.836307849295316430e-01,2.836307849295316430e-01,2.836307849295316430e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,1.824559497252953300e-01,4.375207987543738852e-02,2.878306805496499976e-03,2.878306805496499976e-03,2.878306805496499976e-03,1.751276874126794780e-03,1.751276874126794780e-03,1.751276874126794780e-03
2.322630444965128937e+00,1.408288724159242999e+00,4.347739430012076411e-01,1.884545827600638823e-01,1.884545827600638823e-01,1.884545827600638823e-01,1.884545827600638823e-01,1.884545827600638823e-01,1.884545827600638823e-01,1.884545827600638823e-01,1.884545827600638823e-01,7.363883636657853060e-02,7.363883636657853060e-02,5.687574308720932947e-02,5.687574308720932947e-02,5.687574308720932947e-02,5.687574308720932947e-02,5.687574308720932947e-02,5.687574308720932947e-02,1.993461008700014858e-02,1.993461008700014858e-02,1.993461008700014858e-02,1.347426767011938864e-02,1.347426767011938864e-02,1.347426767011938864e-02,1.347426767011938864e-02,1.347426767011938864e-02,1.347426767011938864e-02,8.370799462359634902e-03,8.370799462359634902e-03
1.229691082532535340e+00,1.229691082532535340e+00,3.985287679325359989e-01,3.985287679325359989e-01,2.160202948568614723e-01,2.160202948568614723e-01,2.160202948568614723e-01,2.160202948568614723e-01,2.160202948568614723e-01,2.160202948568614723e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01,1.296859972339210465e-01
8.044901708555753927e-01,2.623863678675695255e-01,2.623863678675695255e-01,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02,8.094807526466407666e-02
2.619733240238111271e+00,2.485728944696278031e+00,1.986702933764402657e+00,1.802353647054659724e+00,1.547979195624868964e+00,1.462349348546830186e+00,1.218765482184797300e+00,9.636880026213519024e-01,9.636880026213519024e-01,9.636880026213519024e-01,9.636880026213519024e-01,9.636880026213519024e-01,9.636880026213519024e-01,9.636880026213519024e-01,4.596933782985934691e-01,1.016129036184372225e-01,7.120915255962412260e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02,2.986754902307353632e-02
2.460901152702389183e+00,2.280886227937051647e+00,2.229377634244624762e+00,1.669014490320988475e+00,1.376382374009736065e+00,1.198502382145280265e+00,1.031021045628637278e+00,1.031021045628637278e+00,8.312407715121064022e-01,8.312407715121064022e-01,8.312407715121064022e-01,8.312407715121064022e-01,8.312407715121064022e-01,3.865543439998146980e-01,3.865543439998146980e-01,3.865543439998146980e-01,7.968961378307959365e-02,7.968961378307959365e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02,3.159705836547876956e-02
