3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,3.704651026412494730e+02,2.606862588374034431e+02,2.606862588374034431e+02,2.606862588374034431e+02,2.606862588374034431e+02,2.606862588374034431e+02
2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02,2.669510074525916252e+02
4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,4.464945309272737859e+02,2.225094708719848313e+02,2.225094708719848313e+02,2.225094708719848313e+02,2.225094708719848313e+02,2.225094708719848313e+02,2.225094708719848313e+02,2.225094708719848313e+02,2.225094708719848313e+02,2.225094708719848313e+02
3.866608290570967483e+02,3.866608290570967483e+02,3.866608290570967483e+02,3.866608290570967483e+02,3.866608290570967483e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02,1.083504607086074429e+02
1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02,1.235471483881985932e+02
4.249340655772923583e+02,4.249340655772923583e+02,3.512032727281603002e+02,3.512032727281603002e+02,3.512032727281603002e+02,3.512032727281603002e+02,3.512032727281603002e+02,3.512032727281603002e+02,3.512032727281603002e+02,3.512032727281603002e+02,3.099993102340919222e+02,3.099993102340919222e+02,1.423766054546946407e+02,1.415705641014850471e+02,1.415705641014850471e+02,1.415705641014850471e+02,1.415705641014850471e+02,1.415705641014850471e+02,1.415705641014850471e+02,1.415705641014850471e+02
4.290190476859714863e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02,1.510506231981531755e+02
2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02,2.956100368832743470e+02
3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02,3.061936039811590717e+02
3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.625489284076641070e+02,3.245075315846914918e+02,3.245075315846914918e+02,3.245075315846914918e+02,2.996076961549800899e+02,2.996076961549800899e+02
