6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,6.158999505372936278e-01,7.443535338795947975e-02,7.443535338795947975e-02,7.443535338795947975e-02,7.443535338795947975e-02
5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,5.105094915579477810e-01,1.691032697520923334e-01
1.043539608840498900e+00,1.043539608840498900e+00,1.043539608840498900e+00,1.043539608840498900e+00,1.043539608840498900e+00,1.043539608840498900e+00,1.043539608840498900e+00,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01,4.237812456122158622e-01
7.884077053436706617e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01,7.577318399915549119e-01
2.318715519137404257e+00,2.318715519137404257e+00,8.542307899175352048e-01,8.542307899175352048e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01,5.909992411704478865e-01
3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01,3.803219938929299770e-01
7.025736967489839557e-01,7.025736967489839557e-01,7.025736967489839557e-01,7.025736967489839557e-01,7.025736967489839557e-01,7.025736967489839557e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01,1.950914613100585004e-01
5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.667892744120972548e-01,5.344633548487891517e-01,5.344633548487891517e-01,5.344633548487891517e-01,5.344633548487891517e-01,5.344633548487891517e-01,5.344633548487891517e-01,5.344633548487891517e-01
1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,1.063500647662130261e+00,5.846353865965565610e-01,5.846353865965565610e-01,6.923289448111347166e-02,6.923289448111347166e-02,6.923289448111347166e-02,6.923289448111347166e-02
2.427007492769129193e+00,8.695242434553562827e-01,8.330633605098852756e-01,8.330633605098852756e-01,8.330633605098852756e-01,8.330633605098852756e-01,8.330633605098852756e-01,8.330633605098852756e-01,8.330633605098852756e-01,8.330633605098852756e-01,8.330633605098852756e-01,3.788838766929931712e-01,3.788838766929931712e-01,3.788838766929931712e-01,3.788838766929931712e-01,3.788838766929931712e-01,3.788838766929931712e-01,3.788838766929931712e-01,3.788838766929931712e-01,3.788838766929931712e-01
