6.701831025638824713e-01,4.542852115052906647e-01,4.542852115052906647e-01,4.542852115052906647e-01,2.201025276872252689e-01,2.201025276872252689e-01,2.094328201625414998e-01,2.094328201625414998e-01,2.094328201625414998e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.450447667845260469e-01,1.319548727341559591e-01,1.319548727341559591e-01,1.319548727341559591e-01,1.319548727341559591e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.287148438041700871e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01,1.101726339465667337e-01
8.032717748114914791e-01,3.985760865424108346e-01,3.267202672666105201e-01,2.394015546765571045e-01,2.394015546765571045e-01,1.743507249383067226e-01,1.743507249383067226e-01,1.067880054754022368e-01,5.420135685705318451e-02,2.172231249707223810e-02,2.172231249707223810e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02,1.398663100016639405e-02
1.243842120519286443e+00,1.197549732232021213e+00,1.190160797960770456e+00,1.190160797960770456e+00,6.084884342462490991e-01,6.084884342462490991e-01,5.980726011101071826e-01,5.980726011101071826e-01,4.262184010424339142e-01,1.450494872169074689e-01,1.450494872169074689e-01,1.450494872169074689e-01,1.450494872169074689e-01,1.450494872169074689e-01,1.450494872169074689e-01,2.620108133071630263e-02,2.620108133071630263e-02,2.620108133071630263e-02,2.582716187874156688e-02,2.028120426718471592e-02,1.909671830470927034e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02,1.869981854423441447e-02
1.077016998807541537e+00,1.077016998807541537e+00,1.045788117693826180e+00,9.034853281270502912e-01,9.034853281270502912e-01,8.617622979011980711e-01,6.277386715138515427e-01,4.538739605115327258e-01,4.538739605115327258e-01,3.088681667932160479e-01,2.544117704743853459e-01,2.544117704743853459e-01,2.544117704743853459e-01,2.544117704743853459e-01,1.114924050834154023e-01,4.964004161405899396e-02,4.964004161405899396e-02,4.964004161405899396e-02,4.964004161405899396e-02,2.789738383144424461e-02,2.789738383144424461e-02,2.789738383144424461e-02,2.789738383144424461e-02,2.202470464432915165e-02,2.202470464432915165e-02,2.202470464432915165e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02,1.818131229359565282e-02
1.226299533538609987e+00,1.226299533538609987e+00,9.667920393346358665e-01,9.667920393346358665e-01,9.667920393346358665e-01,8.878864292081183329e-01,6.225576630051934401e-01,5.305623145149218622e-01,4.555401196385786555e-01,3.158984356434291207e-01,2.592199986431364955e-01,2.592199986431364955e-01,1.367522974794153079e-01,1.367522974794153079e-01,5.207479770403322661e-02,5.207479770403322661e-02,5.207479770403322661e-02,5.207479770403322661e-02,5.207479770403322661e-02,2.142781127166371036e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02,1.726591912005082108e-02
1.403042656514007724e+00,1.111719338098298371e+00,1.111719338098298371e+00,1.111719338098298371e+00,7.726669703981405846e-01,7.726669703981405846e-01,4.237439532609563742e-01,2.709861638022328378e-01,2.709861638022328378e-01,2.709861638022328378e-01,2.709861638022328378e-01,1.443832536335687422e-01,8.041242558743944002e-02,8.041242558743944002e-02,3.867013272860608808e-02,1.780098450812239719e-02,1.780098450812239719e-02,1.780098450812239719e-02,1.780098450812239719e-02,1.780098450812239719e-02,1.780098450812239719e-02,1.780098450812239719e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02,1.615903649196237524e-02
5.319271071055537980e-01,3.371062463011251786e-01,3.157504093648570986e-01,3.157504093648570986e-01,3.157504093648570986e-01,3.157504093648570986e-01,1.856397637045770210e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.604163130278029037e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,1.311928161219442224e-01,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02,8.256528062313739369e-02
9.605774836754461532e-01,9.605774836754461532e-01,9.605774836754461532e-01,2.683452777011336998e-01,2.683452777011336998e-01,2.683452777011336998e-01,2.683452777011336998e-01,2.366931440176176515e-01,2.366931440176176515e-01,2.262526962342072956e-01,2.262526962342072956e-01,1.535410118346205444e-01,1.535410118346205444e-01,5.036481185464802834e-02,4.986504774278266439e-02,4.986504774278266439e-02,4.986504774278266439e-02,4.986504774278266439e-02,3.449874198147417914e-02,3.449874198147417914e-02,3.449874198147417914e-02,3.449874198147417914e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02,1.586645261227159764e-02
1.187098368369162049e+00,1.037287605679941382e+00,1.037287605679941382e+00,4.269671688388392283e-01,3.055658711269804151e-01,3.055658711269804151e-01,2.211195587734269274e-01,2.211195587734269274e-01,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,9.018933915701765613e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02,8.760442327128403761e-02
6.081588542943352493e-01,6.081588542943352493e-01,6.075844423495486701e-01,6.075844423495486701e-01,6.075844423495486701e-01,3.697459590753018333e-01,3.685827000482237992e-01,3.685827000482237992e-01,3.434017527776171974e-01,2.421996727994146781e-01,2.212087601686105742e-01,1.705582097020545973e-01,1.705582097020545973e-01,1.705582097020545973e-01,9.415515850264100095e-02,9.415515850264100095e-02,7.918721282661866923e-02,7.918721282661866923e-02,3.182053957675101685e-02,3.182053957675101685e-02,3.182053957675101685e-02,3.182053957675101685e-02,3.182053957675101685e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02,2.585442997239839613e-02
