8.040224068114461886e+00,5.812251383042419839e+00,3.842241180470394646e+00,1.805134784323599639e+00,1.805134784323599639e+00,9.601588641493642440e-01,6.046652550032146634e-01,5.078479169077575461e-01,5.078479169077575461e-01,2.580714886970579824e-01,6.247648808833694556e-02,6.247648808833694556e-02,6.247648808833694556e-02,1.814083872547811449e-02,1.814083872547811449e-02,1.814083872547811449e-02,3.337339435881214733e-03,3.337339435881214733e-03,3.337339435881214733e-03,3.337339435881214733e-03
1.903532690309042508e+01,1.796218733455087246e+01,1.521204796192009212e+01,1.404269575826748628e+01,1.035216469403656347e+01,1.007749728845491077e+01,6.859128200128371766e+00,6.859128200128371766e+00,6.859128200128371766e+00,3.487778856091819257e+00,2.404602039962691507e+00,2.376129504560430483e+00,2.256761029782233585e+00,1.826822547306563571e+00,1.098188678567393772e+00,6.831268646087992336e-01,1.069063163271753991e-01,2.162786105492642275e-02,2.162786105492642275e-02,2.162786105492642275e-02
6.294164508754486853e+00,6.260686753248665859e+00,3.615140526165405710e+00,3.615140526165405710e+00,3.109567867141874054e+00,2.885591293396486456e+00,2.822352577998823442e+00,2.822352577998823442e+00,2.822352577998823442e+00,1.049107990755101305e+00,5.282518074225216465e-01,5.282518074225216465e-01,5.163845218347259403e-01,5.163845218347259403e-01,2.009288217961724410e-02,2.009288217961724410e-02,2.009288217961724410e-02,2.009288217961724410e-02,2.009288217961724410e-02,2.009288217961724410e-02
1.425114797286647850e+01,1.414856635785903194e+01,1.363093976970729848e+01,1.183607992510279772e+01,7.748819698636149944e+00,5.493973097885326951e+00,4.427951397048826898e+00,4.084909495583808337e+00,1.490700990330480202e+00,1.490700990330480202e+00,1.486323172395903391e+00,4.963113987860808818e-01,4.456717368856243366e-01,3.371802357338528067e-01,3.003107770824077205e-01,1.383749116751847863e-01,8.237707337960820109e-02,8.237707337960820109e-02,8.237707337960820109e-02,8.237707337960820109e-02
6.849239865776947767e+00,2.283553307164835289e+00,1.913088777887544722e+00,8.855206201802471311e-01,8.855206201802471311e-01,8.855206201802471311e-01,3.373475396111808022e-01,1.286751448845099288e-01,1.286751448845099288e-01,5.918912551746202677e-02,5.918912551746202677e-02,5.918912551746202677e-02,2.316572405484218500e-03,2.316572405484218500e-03,2.316572405484218500e-03,2.316572405484218500e-03,2.316572405484218500e-03,2.316572405484218500e-03,2.316572405484218500e-03,2.316572405484218500e-03
9.827781608042249317e+00,5.907631904256270827e-01,1.066562858484204623e-01,3.270820096374360553e-03,3.270820096374360553e-03,3.270820096374360553e-03,3.270820096374360553e-03,3.270820096374360553e-03,3.270820096374360553e-03,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04,2.873068265810685418e-04
1.319517834538870105e+01,1.228870209776936839e+01,1.228870209776936839e+01,7.093213063980292610e+00,2.199415769288152189e-01,2.199415769288152189e-01,2.199415769288152189e-01,2.199415769288152189e-01,2.199415769288152189e-01,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02,2.130167315417430540e-02
4.813448324193093875e+00,4.582744297812689105e+00,4.531219245374052740e+00,4.523195853381507980e+00,1.768287985686446184e+00,1.605973512825579874e+00,1.605973512825579874e+00,1.605973512825579874e+00,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01,1.476694240592600904e-01
1.470836087171411677e+01,1.457836170048600621e+01,1.117940172495312900e+01,7.550979890759030866e+00,6.761865631237410135e+00,6.572529312350082975e+00,2.626786981722982972e+00,2.275416188152407315e+00,2.175016075259059711e+00,2.199500215579747175e-01,2.199500215579747175e-01,2.199500215579747175e-01,3.120669481256299616e-02,3.120669481256299616e-02,1.826113316964395050e-02,1.826113316964395050e-02,8.623742440122539321e-04,8.623742440122539321e-04,8.623742440122539321e-04,8.623742440122539321e-04
3.066137858390949766e+00,2.717698463587373325e+00,1.837611341783909502e+00,1.837611341783909502e+00,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02,8.355825788080550875e-02
