8.549074498923276977e-01,4.686817428954968001e-01,4.686817428954968001e-01,2.339539841183007063e-01,2.088561916756117576e-01,2.088561916756117576e-01,2.088561916756117576e-01,2.088561916756117576e-01,2.088561916756117576e-01,2.003468423145760013e-01,2.003468423145760013e-01,2.003468423145760013e-01,1.497386263428528430e-01,1.497386263428528430e-01,1.497386263428528430e-01,1.497386263428528430e-01,1.295592702514620775e-01,1.295592702514620775e-01,1.295592702514620775e-01,1.167648275577470862e-01,1.167648275577470862e-01,1.167648275577470862e-01,1.167648275577470862e-01,1.167648275577470862e-01,7.457152910356779074e-02,7.457152910356779074e-02,7.457152910356779074e-02,7.457152910356779074e-02,7.457152910356779074e-02,7.457152910356779074e-02
1.455381680380004816e+00,1.196837265775722692e+00,1.196837265775722692e+00,4.797748460456774389e-01,3.312365850501937103e-01,3.312365850501937103e-01,3.312365850501937103e-01,1.004170475175856225e-01,1.004170475175856225e-01,1.004170475175856225e-01,1.004170475175856225e-01,5.945066271365817556e-02,5.393611261429631654e-02,5.393611261429631654e-02,5.393611261429631654e-02,5.393611261429631654e-02,5.393611261429631654e-02,4.863293404911983586e-02,4.863293404911983586e-02,4.379942839100525731e-02,4.379942839100525731e-02,4.379942839100525731e-02,2.464222299417917483e-02,1.750351214177747750e-02,1.750351214177747750e-02,1.541687572298933162e-02,1.288163717881829484e-02,6.287104075747507181e-03,6.217611684601997979e-03,6.217611684601997979e-03
1.940265993081177420e+00,1.528051960930133735e+00,1.353178617346504353e+00,1.307644475184579047e+00,1.307644475184579047e+00,1.307644475184579047e+00,7.430934878990957948e-01,1.991407488359060451e-01,1.560556504970511682e-02,2.835435414946463339e-03,2.835435414946463339e-03,2.835435414946463339e-03,2.835435414946463339e-03,2.835435414946463339e-03,2.835435414946463339e-03,2.574764411362728822e-03,2.164360720560143392e-03,2.164360720560143392e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,1.658266858869605898e-03,3.289074857240059657e-04,3.289074857240059657e-04
1.965098894083257886e+00,1.352002251105969055e+00,7.890921065453135874e-01,3.561290120619942101e-01,1.568367696034598247e-01,1.568367696034598247e-01,1.331229153908708440e-01,1.331229153908708440e-01,1.331229153908708440e-01,1.230552291327158265e-01,9.714343175087414295e-02,9.099175069813414396e-02,7.658500839246507041e-02,7.658500839246507041e-02,5.940891021763849977e-02,5.940891021763849977e-02,5.050438177493221659e-02,4.194402458833934588e-02,4.194402458833934588e-02,2.747734553042402439e-02,1.831718277474525536e-02,1.803147239529634405e-02,1.803147239529634405e-02,1.312534343118754165e-02,1.312534343118754165e-02,9.230833394086701560e-03,9.230833394086701560e-03,9.230833394086701560e-03,9.230833394086701560e-03,9.230833394086701560e-03
1.026347084776376040e+00,1.026347084776376040e+00,1.026347084776376040e+00,4.522268975404912794e-01,4.522268975404912794e-01,4.522268975404912794e-01,3.060300161918645401e-01,3.060300161918645401e-01,2.692024922857849667e-01,2.692024922857849667e-01,2.692024922857849667e-01,2.692024922857849667e-01,2.284516189015697307e-01,2.284516189015697307e-01,2.284516189015697307e-01,2.210321046004919410e-01,1.968057054935354877e-01,1.880825725140948812e-01,1.880825725140948812e-01,1.534029704893402624e-01,1.344145087414734263e-01,1.054912316219938084e-01,1.002953184610837489e-01,8.335292718935916056e-02,8.335292718935916056e-02,8.335292718935916056e-02,8.335292718935916056e-02,8.335292718935916056e-02,8.335292718935916056e-02,4.910916712995661015e-02
2.322632263553514154e+00,1.408289600590850288e+00,4.347742757198367336e-01,1.883026903499835925e-01,1.883026903499835925e-01,1.883026903499835925e-01,1.883026903499835925e-01,1.883026903499835925e-01,1.883026903499835925e-01,1.729142689441114378e-01,1.729142689441114378e-01,1.729142689441114378e-01,1.729142689441114378e-01,1.316254076750280610e-01,1.316254076750280610e-01,1.316254076750280610e-01,1.316254076750280610e-01,1.316254076750280610e-01,8.369057124345591347e-02,8.369057124345591347e-02,6.521128300464074101e-02,5.418519029789425900e-02,4.686680357421701970e-02,4.686680357421701970e-02,4.686680357421701970e-02,3.236362481803745084e-02,2.454700068403425917e-02,1.911350295366087693e-02,1.911350295366087693e-02,1.911350295366087693e-02
1.232931545768408022e+00,8.994057446190373284e-01,2.871371447838622082e-01,2.871371447838622082e-01,2.871371447838622082e-01,2.871371447838622082e-01,2.871371447838622082e-01,2.648684242049741400e-01,1.921546556619548873e-01,1.921546556619548873e-01,1.921546556619548873e-01,1.921546556619548873e-01,1.921546556619548873e-01,1.921546556619548873e-01,1.921546556619548873e-01,1.921546556619548873e-01,1.616985536287058878e-01,1.356514403177824235e-01,1.356514403177824235e-01,1.356514403177824235e-01,1.356514403177824235e-01,1.356514403177824235e-01,1.356514403177824235e-01,1.356514403177824235e-01,1.342913704286141652e-01,1.048178720033758893e-01,1.048178720033758893e-01,1.048178720033758893e-01,1.048178720033758893e-01,1.048178720033758893e-01
8.044901708555753927e-01,3.753141746305965754e-01,3.753141746305965754e-01,1.213867379315303197e-01,1.150977402373327685e-01,1.150977402373327685e-01,1.150977402373327685e-01,7.719505756866418267e-02,7.719505756866418267e-02,7.719505756866418267e-02,6.264786182904069634e-02,5.128939912916852251e-02,3.961074894405092195e-02,3.961074894405092195e-02,3.864402592297233596e-02,3.864402592297233596e-02,3.864402592297233596e-02,3.864402592297233596e-02,2.631809328163026152e-02,2.631809328163026152e-02,2.631809328163026152e-02,2.631809328163026152e-02,1.313109237747722702e-02,1.313109237747722702e-02,1.313109237747722702e-02,1.313109237747722702e-02,8.968445218063614277e-03,7.415674012156259209e-03,7.415674012156259209e-03,4.491278020257727377e-03
2.619732963898830924e+00,2.485766857524585483e+00,1.986730163425809437e+00,1.802363364553920544e+00,1.553130219718794169e+00,1.436756911234671641e+00,1.217018573463080955e+00,1.217018573463080955e+00,9.607379644017020048e-01,9.607379644017020048e-01,9.607379644017020048e-01,9.607379644017020048e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,8.022443528701801441e-01,7.783745409861366760e-01,7.783745409861366760e-01,7.783745409861366760e-01,7.783745409861366760e-01
2.460901152702389183e+00,2.280893031865075748e+00,2.229370970477417835e+00,1.669008026750277818e+00,1.376371126084144692e+00,1.198459040395905451e+00,1.031114219994123005e+00,1.031114219994123005e+00,8.310874995921722075e-01,8.310874995921722075e-01,8.310874995921722075e-01,8.310874995921722075e-01,8.310874995921722075e-01,8.310874995921722075e-01,8.310874995921722075e-01,8.310874995921722075e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01,7.740588388625218030e-01
