1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01,1.043326530123092688e+01
9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00
1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01
1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01,1.026561646923399884e+01
9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00
9.999255366012199886e+00,9.999255366012199886e+00,9.999255366012199886e+00,9.999255366012199886e+00,9.999255366012199886e+00,9.999255366012199886e+00,9.746534945258801486e+00,9.746534945258801486e+00,9.746534945258801486e+00,9.746534945258801486e+00
1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.014313000677736554e+01
1.043949072506272202e+01,1.043949072506272202e+01,1.042513080193340613e+01,1.042513080193340613e+01,9.855974603492475339e+00,9.855974603492475339e+00,9.855974603492475339e+00,9.855974603492475339e+00,9.855974603492475339e+00,9.855974603492475339e+00
9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00,9.864660010205030360e+00
9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00
9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00
9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00
9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00
1.046019344456586531e+01,1.043068233940115341e+01,1.043068233940115341e+01,1.042993908518152324e+01,1.042993908518152324e+01,1.042993908518152324e+01,1.042993908518152324e+01,1.042993908518152324e+01,1.042993908518152324e+01,1.042993908518152324e+01
9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00
1.029245959673160193e+01,1.029245959673160193e+01,9.902700927572942291e+00,9.902700927572942291e+00,9.902700927572942291e+00,9.902700927572942291e+00,9.902700927572942291e+00,9.902700927572942291e+00,9.902700927572942291e+00,9.902700927572942291e+00
1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.017428113255310862e+01
1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01
1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01,1.004000317627182071e+01
1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01,1.038630734303496972e+01
