9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00
1.001581538047959796e+01,1.001581538047959796e+01,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
1.017272430180051224e+01,1.017272430180051224e+01,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
1.014709572285600103e+01,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
