1.043326530123092688e+01,1.042993549563657396e+01,1.042993549563657396e+01,1.042993549563657396e+01,1.042993549563657396e+01,1.042993549563657396e+01,1.042993549563657396e+01,1.042993549563657396e+01,1.042993549563657396e+01,1.042993549563657396e+01
9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00,9.743622963064133558e+00
1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01,1.001581538047959796e+01
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00,9.809574719397186726e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,1.017272430180051224e+01,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00,9.853789784238401239e+00
9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00,9.962644042312184922e+00
9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00,9.879280552852462094e+00
9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00,9.898189696562525342e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00,9.829007818402756058e+00
1.029245959673160193e+01,1.029245959673160193e+01,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,1.021027435539681782e+01,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,1.014709572285600103e+01,9.742382178644961144e+00,9.742382178644961144e+00
1.004000317627182071e+01,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00,9.742382178644961144e+00
