2.265315434132215699e-01,5.196328309181463823e-02,5.196328309181463823e-02,5.196328309181463823e-02,5.196328309181463823e-02,5.196328309181463823e-02,9.847225128321923648e-03,9.847225128321923648e-03,9.847225128321923648e-03,9.847225128321923648e-03
7.305484986552901461e-02,7.305484986552901461e-02,7.305484986552901461e-02,7.305484986552901461e-02,7.305484986552901461e-02,9.288718655877659103e-03,9.288718655877659103e-03,9.288718655877659103e-03,9.288718655877659103e-03,9.288718655877659103e-03
6.387842717248174651e+00,5.642503662170931023e+00,1.112620492859472954e+00,9.347461613893415233e-02,1.428268932415566184e-02,1.428268932415566184e-02,1.428268932415566184e-02,1.428268932415566184e-02,1.428268932415566184e-02,1.428268932415566184e-02
5.310221199135867209e-02,5.310221199135867209e-02,5.310221199135867209e-02,5.310221199135867209e-02,5.310221199135867209e-02,5.310221199135867209e-02,5.310221199135867209e-02,5.310221199135867209e-02,2.208168528340692660e-02,2.208168528340692660e-02
1.613157332656536269e+00,2.014595866203814367e-01,3.099410040964745150e-02,1.006104228358939423e-02,1.006104228358939423e-02,1.006104228358939423e-02,1.006104228358939423e-02,1.006104228358939423e-02,1.006104228358939423e-02,1.006104228358939423e-02
5.453641572295998330e+00,5.453641572295998330e+00,5.453641572295998330e+00,3.464340044313756195e-01,1.201314290480350877e-01,9.446675717310171194e-03,9.446675717310171194e-03,9.446675717310171194e-03,9.446675717310171194e-03,9.446675717310171194e-03
2.469804440975774007e+00,1.747012639831624803e+00,1.747012639831624803e+00,2.583310844014556906e-01,2.583310844014556906e-01,8.576903919897382877e-02,8.576903919897382877e-02,8.576903919897382877e-02,8.576903919897382877e-02,8.576903919897382877e-02
2.997043162802288663e-01,2.997043162802288663e-01,2.997043162802288663e-01,2.997043162802288663e-01,2.997043162802288663e-01,1.301364117459780090e-02,1.301364117459780090e-02,1.301364117459780090e-02,1.301364117459780090e-02,1.301364117459780090e-02
6.046004179176280857e-01,4.640965197962643174e-02,4.640965197962643174e-02,4.640965197962643174e-02,9.456085299536454158e-03,9.456085299536454158e-03,9.456085299536454158e-03,9.456085299536454158e-03,9.456085299536454158e-03,9.456085299536454158e-03
6.912693006639460513e+00,5.706868706814882231e+00,1.114155498029842484e+00,1.313310690740427944e-01,2.091822867882076054e-02,2.091822867882076054e-02,2.091822867882076054e-02,2.091822867882076054e-02,2.091822867882076054e-02,2.091822867882076054e-02
1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01,1.189937860237417766e-01
5.216230694983976512e+00,5.216230694983976512e+00,4.651259130205122716e+00,2.336457448610849141e-01,6.337759598844705522e-02,9.304817863160508296e-03,9.304817863160508296e-03,9.304817863160508296e-03,9.304817863160508296e-03,9.304817863160508296e-03
4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02,4.573054328619541309e-02
2.445475689213161274e-01,1.238814635378835405e-01,1.238814635378835405e-01,1.238814635378835405e-01,1.238814635378835405e-01,1.238814635378835405e-01,9.361371226826342706e-03,9.361371226826342706e-03,9.361371226826342706e-03,9.361371226826342706e-03
1.502641999884470891e-01,1.502641999884470891e-01,1.502641999884470891e-01,2.580804245017898069e-02,2.580804245017898069e-02,2.580804245017898069e-02,2.580804245017898069e-02,2.580804245017898069e-02,2.580804245017898069e-02,2.580804245017898069e-02
5.099995036696558515e+00,4.317525698791058630e+00,4.317525698791058630e+00,7.143877551474293597e-01,1.843720473035315166e-02,1.843720473035315166e-02,1.843720473035315166e-02,1.843720473035315166e-02,1.248980491974194251e-02,1.248980491974194251e-02
5.607648654005561895e+00,5.607648654005561895e+00,5.607648654005561895e+00,1.416955383609945329e+00,3.058507039870850264e-02,9.470496517885784726e-03,9.470496517885784726e-03,9.470496517885784726e-03,9.470496517885784726e-03,9.263535829264313293e-03
5.312210239466084616e+00,5.312210239466084616e+00,2.503773315041901260e+00,1.154563190352915214e-01,2.285435294487214719e-02,2.285435294487214719e-02,1.098575192910367093e-02,1.098575192910367093e-02,1.098575192910367093e-02,1.098575192910367093e-02
3.803137875039616311e+00,3.803137875039616311e+00,3.803137875039616311e+00,3.803137875039616311e+00,2.672269447340180903e-02,2.672269447340180903e-02,1.098121147499142580e-02,1.098121147499142580e-02,1.098121147499142580e-02,1.098121147499142580e-02
1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,1.790399084313420985e-02,9.716165686963762482e-03,9.716165686963762482e-03,9.716165686963762482e-03,9.716165686963762482e-03,9.716165686963762482e-03
