4.147336586258745956e+04,4.147336586258745956e+04,3.657089908162705251e+04,2.794375600963187753e+04,2.341757529085513306e+04,2.341757529085513306e+04,2.250565919536054935e+04,2.250565919536054935e+04,2.202854001279869044e+04,2.198784907242216286e+04,2.091309012451889794e+04,2.091309012451889794e+04,2.091309012451889794e+04,1.967301680245896569e+04,1.679250986750580705e+04,1.516307675610115803e+04,1.134713749785904292e+04,7.968247953389079157e+03,7.968247953389079157e+03,7.968247953389079157e+03,7.968247953389079157e+03,7.968247953389079157e+03,7.871564140923354898e+03,7.871564140923354898e+03,7.871564140923354898e+03,7.871564140923354898e+03,7.081710726109877214e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.908079045086577025e+03,6.128612346288349727e+03,6.128612346288349727e+03,5.025890463326803001e+03,4.217245359005567479e+03,3.002839743925782386e+03,2.069367989799818588e+03,1.942829817584097555e+03,1.851590305329410967e+03,1.851590305329410967e+03,1.756918590935642897e+03,1.756918590935642897e+03,1.756918590935642897e+03,1.709222437842049203e+03,1.656084532981067468e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.363006116801764847e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.331357384878123185e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.146252319269327018e+03,1.119200195925022399e+03,1.119200195925022399e+03
4.259246383922874520e+04,4.217045731931967748e+04,4.144952552366587770e+04,4.144952552366587770e+04,4.144952552366587770e+04,3.734112752073681622e+04,3.486724951747537852e+04,3.486724951747537852e+04,3.207352478601325129e+04,3.207352478601325129e+04,3.207352478601325129e+04,2.126059957058281361e+04,1.873200915905238799e+04,1.854288819119257823e+04,1.854288819119257823e+04,1.834034065272419684e+04,1.834034065272419684e+04,1.834034065272419684e+04,1.775971478407165341e+04,1.775971478407165341e+04,1.775971478407165341e+04,1.775971478407165341e+04,1.775971478407165341e+04,1.775971478407165341e+04,1.172527064636492833e+04,8.719340951603322537e+03,6.871406718516074761e+03,6.576623596741359506e+03,6.576623596741359506e+03,6.576623596741359506e+03,6.576623596741359506e+03,6.501150508781271128e+03,6.501150508781271128e+03,5.445983787366998513e+03,5.445983787366998513e+03,5.445983787366998513e+03,5.445983787366998513e+03,5.445983787366998513e+03,5.277033144023695968e+03,5.277033144023695968e+03,5.277033144023695968e+03,5.277033144023695968e+03,5.180173861257219869e+03,5.180173861257219869e+03,5.180173861257219869e+03,3.815783714854950176e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.753796129994065723e+03,2.560200932981496862e+03,2.560200932981496862e+03,2.234808050506021118e+03,2.159267197772643158e+03,2.030597519226877012e+03,1.731943722111648412e+03,1.731943722111648412e+03,1.731943722111648412e+03,1.731943722111648412e+03,1.731943722111648412e+03,1.731943722111648412e+03,1.731943722111648412e+03,1.729891527019534806e+03,1.729891527019534806e+03,1.729891527019534806e+03,1.551600134312236378e+03,1.391086815847158732e+03,1.245104695525561283e+03,1.134159979712736913e+03,1.094030117338198806e+03,1.094030117338198806e+03,1.081830581729629785e+03,8.111103219631880847e+02,8.046977862971252762e+02,7.461849105272781344e+02,7.461849105272781344e+02,7.461849105272781344e+02,7.461849105272781344e+02,6.793323982490162507e+02,6.700687136755723259e+02,6.700687136755723259e+02,6.700687136755723259e+02,6.700687136755723259e+02,6.700687136755723259e+02,6.700687136755723259e+02,6.700687136755723259e+02,6.700687136755723259e+02,6.484816317012765694e+02,6.484816317012765694e+02,6.484816317012765694e+02,6.011865978049062278e+02,5.208126053781535347e+02,5.208126053781535347e+02,5.208126053781535347e+02
7.768899161890650248e+03,7.768899161890650248e+03,5.878810234654564738e+03,4.766226246129687752e+03,4.766226246129687752e+03,4.766226246129687752e+03,4.563383710371887901e+03,4.135772577375744731e+03,4.135772577375744731e+03,4.135772577375744731e+03,4.135772577375744731e+03,4.048354130451842593e+03,3.679918870842138404e+03,3.679918870842138404e+03,3.679918870842138404e+03,3.679918870842138404e+03,3.679918870842138404e+03,3.155927773019468532e+03,3.155927773019468532e+03,3.155927773019468532e+03,2.829559255593658690e+03,2.743644122994399368e+03,2.604085717708483116e+03,2.604085717708483116e+03,2.604085717708483116e+03,2.197537016424644207e+03,2.197537016424644207e+03,2.132728667813550146e+03,2.132728667813550146e+03,2.132728667813550146e+03,2.132728667813550146e+03,2.132728667813550146e+03,2.132728667813550146e+03,1.824762748079212997e+03,1.824762748079212997e+03,1.824762748079212997e+03,1.824762748079212997e+03,1.824762748079212997e+03,1.824762748079212997e+03,1.824762748079212997e+03,1.559391478678768181e+03,1.559391478678768181e+03,1.559391478678768181e+03,1.294578220564072353e+03,1.290787438539820869e+03,1.204911017091872736e+03,1.204911017091872736e+03,1.028899999205109452e+03,1.028899999205109452e+03,1.028899999205109452e+03,1.028899999205109452e+03,8.262642339069614081e+02,7.572798946345600370e+02,7.572798946345600370e+02,7.572798946345600370e+02,7.572798946345600370e+02,7.572798946345600370e+02,7.572798946345600370e+02,7.572798946345600370e+02,7.572798946345600370e+02,6.680475537097019014e+02,6.680475537097019014e+02,6.482909079039520748e+02,6.405732140769383705e+02,4.706680249898954003e+02,4.454199493208291756e+02,3.805385974645855640e+02,2.778645419090406108e+02,2.778645419090406108e+02,2.408422737890228689e+02,2.112686022157250250e+02,2.112686022157250250e+02,1.812910466643765517e+02,1.740925831401193307e+02,1.740925831401193307e+02,1.740925831401193307e+02,1.740925831401193307e+02,1.740925831401193307e+02,1.740925831401193307e+02,1.740925831401193307e+02,1.740925831401193307e+02,1.711934635906488609e+02,1.711934635906488609e+02,1.549448481483130990e+02,1.549448481483130990e+02,1.549448481483130990e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02,1.497398642835911460e+02
2.980326444151843134e+03,2.887431516929106238e+03,2.657324600066256153e+03,2.201747913796022203e+03,2.201747913796022203e+03,1.913892705851159917e+03,1.913892705851159917e+03,1.913892705851159917e+03,1.913892705851159917e+03,1.782739280916367079e+03,1.782739280916367079e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.772952205222865359e+03,1.577537328940509497e+03,1.577537328940509497e+03,1.577537328940509497e+03,1.577537328940509497e+03,1.577537328940509497e+03,1.577537328940509497e+03,1.577537328940509497e+03,1.139958359915786332e+03,1.061630672578845179e+03,1.061630672578845179e+03,9.735615806104591456e+02,9.517855003409034680e+02,9.517855003409034680e+02,9.229001484279749548e+02,9.229001484279749548e+02,8.714106131669169599e+02,8.714106131669169599e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,7.296617404605523234e+02,5.942292801633491308e+02,5.942292801633491308e+02,5.942292801633491308e+02,5.942292801633491308e+02,5.942292801633491308e+02,5.424367642122996358e+02,5.424367642122996358e+02,5.424367642122996358e+02,5.424367642122996358e+02,5.424367642122996358e+02,4.725200744099198005e+02,4.725200744099198005e+02,4.725200744099198005e+02,4.472710325635143818e+02,4.472710325635143818e+02,4.472710325635143818e+02,4.169335305418119333e+02,4.169335305418119333e+02,3.918268341413891562e+02,3.918268341413891562e+02,3.918268341413891562e+02,3.491931688692864100e+02,3.491931688692864100e+02,3.491931688692864100e+02,2.864875277553969681e+02,1.943806325782145734e+02,1.459447684701425203e+02,1.357176784114078885e+02,1.251194603594144752e+02,1.249437341060949649e+02,1.157377101951213234e+02,1.157377101951213234e+02,1.157377101951213234e+02,1.089286315224308197e+02,1.066943175571814919e+02,1.033536055967198450e+02,1.033536055967198450e+02,1.033536055967198450e+02,8.451095041986702938e+01,8.451095041986702938e+01,8.451095041986702938e+01,8.451095041986702938e+01,8.451095041986702938e+01,8.451095041986702938e+01,8.451095041986702938e+01,8.451095041986702938e+01,8.451095041986702938e+01
2.985916268016263075e+03,2.804591061300431647e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.748062177672295320e+03,1.685815026769690121e+03,1.685815026769690121e+03,1.685815026769690121e+03,1.685815026769690121e+03,1.685815026769690121e+03,1.685815026769690121e+03,1.685815026769690121e+03,1.685815026769690121e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.540935959746982462e+03,1.492927357043141456e+03,1.492927357043141456e+03,1.492927357043141456e+03,1.031894814533578483e+03,1.031894814533578483e+03,1.031894814533578483e+03,9.854185735268777080e+02,9.854185735268777080e+02,9.854185735268777080e+02,9.854185735268777080e+02,9.854185735268777080e+02,7.791083222308220684e+02,7.791083222308220684e+02,7.346395108809281282e+02,7.346395108809281282e+02,7.346395108809281282e+02,7.346395108809281282e+02,7.346395108809281282e+02,7.346395108809281282e+02,7.107084275660845378e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.075799879938322192e+02,7.032584104346492495e+02,7.032584104346492495e+02,7.032584104346492495e+02,7.032584104346492495e+02,7.032584104346492495e+02,6.452428320559642998e+02,6.452428320559642998e+02,5.594966829101562098e+02,5.594966829101562098e+02,5.594966829101562098e+02,5.183034840799724634e+02,5.183034840799724634e+02,5.183034840799724634e+02,5.183034840799724634e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.966870332344752228e+02,4.223952599050826393e+02,4.223952599050826393e+02,4.223952599050826393e+02,3.768961779693492531e+02,3.768961779693492531e+02
2.120020731493405401e+04,1.955633461624097617e+04,1.955633461624097617e+04,1.633242513807836804e+04,1.633242513807836804e+04,1.633242513807836804e+04,1.633242513807836804e+04,1.557417879285551135e+04,1.557417879285551135e+04,1.349926105640966489e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.278582059862183996e+04,1.269226036408899017e+04,1.269226036408899017e+04,8.865744293021374688e+03,8.865744293021374688e+03,8.141348693543458467e+03,7.729007845540882954e+03,7.729007845540882954e+03,7.729007845540882954e+03,7.729007845540882954e+03,7.450931910062370662e+03,7.450931910062370662e+03,7.060120492704634671e+03,6.471486413643788183e+03,6.471486413643788183e+03,6.471486413643788183e+03,6.471486413643788183e+03,6.471486413643788183e+03,6.471486413643788183e+03,6.471486413643788183e+03,5.679038072362518506e+03,5.657491579024156636e+03,5.657491579024156636e+03,5.657491579024156636e+03,4.550031095721897145e+03,4.238704268346531535e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,3.533287692813363719e+03,2.711946136725875476e+03,2.711946136725875476e+03,2.711946136725875476e+03,2.701067775248323414e+03,2.701067775248323414e+03,2.436129043378769438e+03,2.206116165003678361e+03,2.206116165003678361e+03,2.206116165003678361e+03,1.864184746767607294e+03,1.717843213803603021e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.456573122892662241e+03,1.439202472816136606e+03,1.439202472816136606e+03,1.370324307586669647e+03,1.370324307586669647e+03,1.370324307586669647e+03,1.370324307586669647e+03,1.370324307586669647e+03,1.370324307586669647e+03,1.370324307586669647e+03,1.370324307586669647e+03,1.306817191327750834e+03
3.329522271799913142e+04,3.329522271799913142e+04,2.772082909065022977e+04,2.287048792507565304e+04,2.274208312877050048e+04,1.974844121553819423e+04,1.974844121553819423e+04,1.756931804136234859e+04,1.756931804136234859e+04,1.586667456191925339e+04,1.586667456191925339e+04,1.586667456191925339e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,1.522854708348367421e+04,7.198733360754898968e+03,4.395514538726804858e+03,4.395514538726804858e+03,3.953791434638054398e+03,3.806115303979750934e+03,3.458454432914207246e+03,3.386367509018013607e+03,2.737877409792217804e+03,2.737877409792217804e+03,2.727413304169490402e+03,2.187457400990401311e+03,2.187457400990401311e+03,1.632396864950386544e+03,1.632396864950386544e+03,1.632396864950386544e+03,1.632396864950386544e+03,1.471667492332037227e+03,1.471667492332037227e+03,1.471667492332037227e+03,1.451201069717058090e+03,1.451201069717058090e+03,1.451201069717058090e+03,1.451201069717058090e+03,1.311803951853990156e+03,1.152792355291967624e+03,1.152792355291967624e+03,1.152792355291967624e+03,1.152792355291967624e+03,1.152792355291967624e+03,1.152792355291967624e+03,1.152792355291967624e+03,1.152792355291967624e+03,8.803408410704136031e+02,8.733519248509378485e+02,8.141011184800047431e+02,8.141011184800047431e+02,8.141011184800047431e+02,8.141011184800047431e+02,7.861380465376323627e+02,7.861380465376323627e+02,7.861380465376323627e+02,7.562944186245372293e+02,7.562944186245372293e+02,5.555770924275248035e+02,5.173963112724525217e+02,4.693468832745661530e+02,4.612993369656848017e+02,4.612993369656848017e+02,4.612993369656848017e+02,4.612993369656848017e+02,4.162708437359583513e+02,4.162708437359583513e+02,4.162708437359583513e+02,4.162708437359583513e+02,2.984964848591733357e+02,2.228292912678513744e+02,2.224523309503235282e+02,2.022433307531662479e+02,2.022433307531662479e+02,2.022433307531662479e+02,2.022433307531662479e+02,2.022433307531662479e+02,1.794504109411958552e+02,1.794504109411958552e+02,1.794504109411958552e+02,1.280758706595614456e+02
2.359910237023232185e+04,2.359910237023232185e+04,1.885261970361027124e+04,1.549637866490551824e+04,1.549637866490551824e+04,1.505813665968786881e+04,1.505813665968786881e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,1.144904072501572409e+04,9.933371937762036396e+03,9.933371937762036396e+03,9.933371937762036396e+03,9.933371937762036396e+03,9.933371937762036396e+03,9.933371937762036396e+03,9.933371937762036396e+03,9.933371937762036396e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,9.323610768932561768e+03,6.578228116110366500e+03,4.609819129943766711e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.923402370951125704e+03,2.851142469500169682e+03,2.851142469500169682e+03,2.851142469500169682e+03,2.695405930286263356e+03,2.560612393445402631e+03,2.286117877329910243e+03,2.052180234311143977e+03,1.956748149682049871e+03,1.654276830753239437e+03,1.347378610507424582e+03,1.347378610507424582e+03,1.120140492990718712e+03,1.120140492990718712e+03,1.120140492990718712e+03,1.120140492990718712e+03,1.120140492990718712e+03,1.120140492990718712e+03,1.120140492990718712e+03,1.120140492990718712e+03,1.099757742364466594e+03,1.099757742364466594e+03,1.099757742364466594e+03,1.099757742364466594e+03,1.099757742364466594e+03,1.099757742364466594e+03,1.099757742364466594e+03,1.099757742364466594e+03
1.634367723506585753e+04,1.634367723506585753e+04,1.634367723506585753e+04,1.634367723506585753e+04,1.541387472578077541e+04,1.541387472578077541e+04,1.530320671438034879e+04,1.530320671438034879e+04,1.530320671438034879e+04,1.528314960141763549e+04,1.528314960141763549e+04,1.097433375561673529e+04,8.185048668790986085e+03,8.185048668790986085e+03,8.185048668790986085e+03,8.185048668790986085e+03,7.828309583418805232e+03,7.736684309225835932e+03,7.736684309225835932e+03,7.736684309225835932e+03,7.736684309225835932e+03,5.591000783212004535e+03,5.591000783212004535e+03,5.038651880951661951e+03,5.038651880951661951e+03,5.038651880951661951e+03,5.038651880951661951e+03,5.038651880951661951e+03,5.036674092042000666e+03,5.036674092042000666e+03,5.036674092042000666e+03,5.036674092042000666e+03,5.036674092042000666e+03,5.036674092042000666e+03,4.631622147120287991e+03,4.631622147120287991e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.666935634744703748e+03,3.365501028584780670e+03,3.365501028584780670e+03,2.983579095590153429e+03,2.710167271861467725e+03,2.533104588459130809e+03,2.533104588459130809e+03,2.264450596550162572e+03,2.264450596550162572e+03,2.264450596550162572e+03,2.264450596550162572e+03,1.994628737474234413e+03,1.990555621126262622e+03,1.990555621126262622e+03,1.990555621126262622e+03,1.990555621126262622e+03,1.510456561030882995e+03,1.510456561030882995e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.390463485149273538e+03,1.294833664967255345e+03,1.294833664967255345e+03,1.111709162670096930e+03,8.593845903462211027e+02,6.027102253113622510e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.858484545438134887e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02,4.366125858631679648e+02
6.608380222190597124e+03,6.264731311741721584e+03,6.032606280691804386e+03,6.004514918300869795e+03,5.814796435686059340e+03,5.814796435686059340e+03,5.190105158905269491e+03,4.713569838705471739e+03,4.672311380927630125e+03,4.526266516731482625e+03,4.483379514827771345e+03,2.811782485488057773e+03,1.588706068083772379e+03,8.673230448045158028e+02,8.214983898162556670e+02,8.214983898162556670e+02,8.214983898162556670e+02,7.634953227492960650e+02,7.184795485626908658e+02,7.158923831455929303e+02,6.788825726940125378e+02,6.227810449800649621e+02,6.227810449800649621e+02,6.195454984313240629e+02,4.794018613014758330e+02,4.081463026442323780e+02,3.912054893349757094e+02,3.912054893349757094e+02,3.880494478774855907e+02,3.531973670982077920e+02,3.102178076033109733e+02,2.487055620687307282e+02,2.487055620687307282e+02,2.487055620687307282e+02,2.487055620687307282e+02,2.356187053573849823e+02,2.356187053573849823e+02,2.326918738488752751e+02,2.171564829721743024e+02,1.846813137670170306e+02,1.846813137670170306e+02,1.846813137670170306e+02,1.846813137670170306e+02,1.846813137670170306e+02,1.846813137670170306e+02,1.488304086922559293e+02,1.488304086922559293e+02,1.432802768426406033e+02,1.318239388060054580e+02,1.282088279253479186e+02,1.183354006064629118e+02,1.183354006064629118e+02,1.183354006064629118e+02,1.183354006064629118e+02,1.183354006064629118e+02,1.183354006064629118e+02,1.183354006064629118e+02,1.074669530412371472e+02,1.074669530412371472e+02,1.074669530412371472e+02,1.074669530412371472e+02,1.074669530412371472e+02,1.074669530412371472e+02,1.074669530412371472e+02,1.002208276201538268e+02,1.002208276201538268e+02,1.002208276201538268e+02,1.002208276201538268e+02,1.002208276201538268e+02,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,9.329173283282813145e+01,8.809939727035417434e+01,8.809939727035417434e+01,8.019535524786489589e+01,8.019535524786489589e+01,8.019535524786489589e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01,7.025229870854525416e+01
